cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x405f8fF0DCa91a07640f948FED07c759Cc0316a2,,2757189,sushiswap_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0xf15e88EEf35BF4709A4C3E99c00358F9247D4531,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0xf15e88EEf35BF4709A4C3E99c00358F9247D4531,sushiswap_v2,0.003,3e-09,0x405f8fF0DCa91a07640f948FED07c759Cc0316a2,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xf15e88EEf35BF4709A4C3E99c00358F9247D4531,6,18,3,USDC,FSILVER,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3E5b15be38F91a0fc9f87e852b2c8106C5edAD28,,2767176,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,sushiswap_v2,0.003,3e-09,0x3E5b15be38F91a0fc9f87e852b2c8106C5edAD28,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,18,0,3,WFTM,BOMB,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd019dd7C760c6431797d6ed170bFFb8FAee11F99,,2795192,sushiswap_v2 0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,sushiswap_v2,0.003,3e-09,0xd019dd7C760c6431797d6ed170bFFb8FAee11F99,,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,6,18,3,USDT,WFTM,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x971D768852dD06549917120bb65E815fadE5ac6e,,2824673,sushiswap_v2 0x2b9C073Ec670b70F417bbaf3BbB052AA563A0a23/0x658b0c7613e890EE50B8C4BC6A3f41ef411208aD,0x2b9C073Ec670b70F417bbaf3BbB052AA563A0a23/0x658b0c7613e890EE50B8C4BC6A3f41ef411208aD,sushiswap_v2,0.003,3e-09,0x971D768852dD06549917120bb65E815fadE5ac6e,,0x2b9C073Ec670b70F417bbaf3BbB052AA563A0a23,0x658b0c7613e890EE50B8C4BC6A3f41ef411208aD,18,18,3,FKRW,FETH,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xC2998aeb0959AA07cd518C33484Bb71ACD834b41,,2835250,sushiswap_v2 0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,sushiswap_v2,0.003,3e-09,0xC2998aeb0959AA07cd518C33484Bb71ACD834b41,,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0,18,3,BOMB,DAI,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6b00bE30203D3EE26Af039833f3e73C2Fa9d193C,,2835295,sushiswap_v2 0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x96bdEB1d7983C11c880b873472D81Cd54F36DA91,0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x96bdEB1d7983C11c880b873472D81Cd54F36DA91,sushiswap_v2,0.003,3e-09,0x6b00bE30203D3EE26Af039833f3e73C2Fa9d193C,,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x96bdEB1d7983C11c880b873472D81Cd54F36DA91,6,18,3,USDT,FUCK,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xdC991653a4a1eeFd6D1a067979f98a25fae028e8,,2838511,sushiswap_v2 0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378/0xAd84341756Bf337f5a0164515b1f6F993D194E1f,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378/0xAd84341756Bf337f5a0164515b1f6F993D194E1f,sushiswap_v2,0.003,3e-09,0xdC991653a4a1eeFd6D1a067979f98a25fae028e8,,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,0xAd84341756Bf337f5a0164515b1f6F993D194E1f,0,18,3,BOMB,FUSD,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x65710E609b1D7D58A7A5F6cF220529d48EBB1159,,2839402,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x43bCCb04bd2eA7E8f8e28f29b42F8A80Cb9469AF,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x43bCCb04bd2eA7E8f8e28f29b42F8A80Cb9469AF,sushiswap_v2,0.003,3e-09,0x65710E609b1D7D58A7A5F6cF220529d48EBB1159,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x43bCCb04bd2eA7E8f8e28f29b42F8A80Cb9469AF,18,18,3,WFTM,YGMIB,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x81669f006370f4984D33AC4c47378288f944b6bd,,2840856,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x6001d5e26837224c8F888781dc45D3a0a49E9ca5,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x6001d5e26837224c8F888781dc45D3a0a49E9ca5,sushiswap_v2,0.003,3e-09,0x81669f006370f4984D33AC4c47378288f944b6bd,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6001d5e26837224c8F888781dc45D3a0a49E9ca5,18,18,3,WFTM,YGMI,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x67290C480eeb536597aEa5d3cd6e610DEEF049f6,,2841258,sushiswap_v2 0x4d27aaEDADB901Db0a3C68eBe9A877756582353B/0xf0673a66584762690472d835E2EbdE0F8E7F535F,0x4d27aaEDADB901Db0a3C68eBe9A877756582353B/0xf0673a66584762690472d835E2EbdE0F8E7F535F,sushiswap_v2,0.003,3e-09,0x67290C480eeb536597aEa5d3cd6e610DEEF049f6,,0x4d27aaEDADB901Db0a3C68eBe9A877756582353B,0xf0673a66584762690472d835E2EbdE0F8E7F535F,18,18,3,GLRP,JMPLN,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa807d34594356Bb6529E2198B22525e3a7CF2dEB,,2841294,sushiswap_v2 0xaEc9b7ad594118a4e05D9e9fD5eF5ecD06b13B2a/0xf0673a66584762690472d835E2EbdE0F8E7F535F,0xaEc9b7ad594118a4e05D9e9fD5eF5ecD06b13B2a/0xf0673a66584762690472d835E2EbdE0F8E7F535F,sushiswap_v2,0.003,3e-09,0xa807d34594356Bb6529E2198B22525e3a7CF2dEB,,0xaEc9b7ad594118a4e05D9e9fD5eF5ecD06b13B2a,0xf0673a66584762690472d835E2EbdE0F8E7F535F,18,18,3,TDLKG,JMPLN,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x166cF9595466DB1f6b22009431DCc6B65d9ef40c,,2841313,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xaEc9b7ad594118a4e05D9e9fD5eF5ecD06b13B2a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xaEc9b7ad594118a4e05D9e9fD5eF5ecD06b13B2a,sushiswap_v2,0.003,3e-09,0x166cF9595466DB1f6b22009431DCc6B65d9ef40c,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xaEc9b7ad594118a4e05D9e9fD5eF5ecD06b13B2a,18,18,3,WFTM,TDLKG,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xD0154BE15563c100A90C9B4499f54E0F2f3098c6,,2848263,sushiswap_v2 0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x049d68029688eAbF473097a2fC38ef61633A3C7A/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,sushiswap_v2,0.003,3e-09,0xD0154BE15563c100A90C9B4499f54E0F2f3098c6,,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,6,18,3,USDT,DAI,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3Ac28d350C59ef9054B305DFe9078fADc3cecABe,,2848657,sushiswap_v2 0x09e145A1D53c0045F41aEEf25D8ff982ae74dD56/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x09e145A1D53c0045F41aEEf25D8ff982ae74dD56/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,sushiswap_v2,0.003,3e-09,0x3Ac28d350C59ef9054B305DFe9078fADc3cecABe,,0x09e145A1D53c0045F41aEEf25D8ff982ae74dD56,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0,18,3,ZOO,WFTM,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1D7696916156986Be0A72E577c047512Db64871A,,2869397,sushiswap_v2 0x6001d5e26837224c8F888781dc45D3a0a49E9ca5/0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,0x6001d5e26837224c8F888781dc45D3a0a49E9ca5/0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,sushiswap_v2,0.003,3e-09,0x1D7696916156986Be0A72E577c047512Db64871A,,0x6001d5e26837224c8F888781dc45D3a0a49E9ca5,0x8503eb4A136bDBeB323E37Aa6e0FA0C772228378,18,0,3,YGMI,BOMB,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x10BF7Bc5edd18e6e2Ab36c8d619320876baDC84b,,2879421,sushiswap_v2 0x5937a3AcD1C0417d9Adf22eE4D44F3dEfa8590f4/0xD6A1424f47D41B478505BbBcD7da07E829A4230F,0x5937a3AcD1C0417d9Adf22eE4D44F3dEfa8590f4/0xD6A1424f47D41B478505BbBcD7da07E829A4230F,sushiswap_v2,0.003,3e-09,0x10BF7Bc5edd18e6e2Ab36c8d619320876baDC84b,,0x5937a3AcD1C0417d9Adf22eE4D44F3dEfa8590f4,0xD6A1424f47D41B478505BbBcD7da07E829A4230F,0,2,3,SHIT,WAGIE,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8C95708a239ED294a901e6344991664F0cFC439f,,2879913,sushiswap_v2 0x5937a3AcD1C0417d9Adf22eE4D44F3dEfa8590f4/0xC20F152B281364AfBE3B75c422c08e7230DE7833,0x5937a3AcD1C0417d9Adf22eE4D44F3dEfa8590f4/0xC20F152B281364AfBE3B75c422c08e7230DE7833,sushiswap_v2,0.003,3e-09,0x8C95708a239ED294a901e6344991664F0cFC439f,,0x5937a3AcD1C0417d9Adf22eE4D44F3dEfa8590f4,0xC20F152B281364AfBE3B75c422c08e7230DE7833,0,0,3,SHIT,GEMS,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xeE65bE24BEBb474f4a70c842973EBfEC3B1772bf,,2880005,sushiswap_v2 0x22fEf31aF0E24D3534C01419AEbA97FC57632289/0xC20F152B281364AfBE3B75c422c08e7230DE7833,0x22fEf31aF0E24D3534C01419AEbA97FC57632289/0xC20F152B281364AfBE3B75c422c08e7230DE7833,sushiswap_v2,0.003,3e-09,0xeE65bE24BEBb474f4a70c842973EBfEC3B1772bf,,0x22fEf31aF0E24D3534C01419AEbA97FC57632289,0xC20F152B281364AfBE3B75c422c08e7230DE7833,0,0,3,TCKTS,GEMS,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1F4C64dc2c7b68A376cfD0179940fB10C151D68E,,2892661,sushiswap_v2 0x22fEf31aF0E24D3534C01419AEbA97FC57632289/0xD6A1424f47D41B478505BbBcD7da07E829A4230F,0x22fEf31aF0E24D3534C01419AEbA97FC57632289/0xD6A1424f47D41B478505BbBcD7da07E829A4230F,sushiswap_v2,0.003,3e-09,0x1F4C64dc2c7b68A376cfD0179940fB10C151D68E,,0x22fEf31aF0E24D3534C01419AEbA97FC57632289,0xD6A1424f47D41B478505BbBcD7da07E829A4230F,0,2,3,TCKTS,WAGIE,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8A6eBa896d750D8C04E815B74B3744d97BD0DAaD,,2929025,sushiswap_v2 0x049d68029688eAbF473097a2fC38ef61633A3C7A/0xAd84341756Bf337f5a0164515b1f6F993D194E1f,0x049d68029688eAbF473097a2fC38ef61633A3C7A/0xAd84341756Bf337f5a0164515b1f6F993D194E1f,sushiswap_v2,0.003,3e-09,0x8A6eBa896d750D8C04E815B74B3744d97BD0DAaD,,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0xAd84341756Bf337f5a0164515b1f6F993D194E1f,6,18,3,USDT,FUSD,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8922740393DAF7Fe0eAe170589BD5ac2B446749A,,2929048,sushiswap_v2 0xAd84341756Bf337f5a0164515b1f6F993D194E1f/0xe297e06761a5489380538A0308B6F9b4A53Bea45,0xAd84341756Bf337f5a0164515b1f6F993D194E1f/0xe297e06761a5489380538A0308B6F9b4A53Bea45,sushiswap_v2,0.003,3e-09,0x8922740393DAF7Fe0eAe170589BD5ac2B446749A,,0xAd84341756Bf337f5a0164515b1f6F993D194E1f,0xe297e06761a5489380538A0308B6F9b4A53Bea45,18,18,3,FUSD,FWTIOIL,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8Be92F3d64E91D08AB1CC8A5c487dA3f1695b11e,,2933888,sushiswap_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x049d68029688eAbF473097a2fC38ef61633A3C7A,sushiswap_v2,0.003,3e-09,0x8Be92F3d64E91D08AB1CC8A5c487dA3f1695b11e,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x049d68029688eAbF473097a2fC38ef61633A3C7A,6,6,3,USDC,USDT,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x175372F481847ca1a4cF983C5fcec58411161e9F,,2935527,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xe64B9fd040D1F9D4715C645e0D567EF69958D3D9,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xe64B9fd040D1F9D4715C645e0D567EF69958D3D9,sushiswap_v2,0.003,3e-09,0x175372F481847ca1a4cF983C5fcec58411161e9F,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xe64B9fd040D1F9D4715C645e0D567EF69958D3D9,18,18,3,WFTM,MOD,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x18cc307425D99681f93A3751E15e2808F837f568,,2939500,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF8d6A0B75504fEB61Bc32A589b511F899550bBc4,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF8d6A0B75504fEB61Bc32A589b511F899550bBc4,sushiswap_v2,0.003,3e-09,0x18cc307425D99681f93A3751E15e2808F837f568,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF8d6A0B75504fEB61Bc32A589b511F899550bBc4,18,9,3,WFTM,SAFEMOON,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xfED2C6bc733B0f254c8009D5fCCcb1c36E3381F5,,2941320,sushiswap_v2 0x15caD58d71f67DFff6c78Ee324bBcBC2540f22c4/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x15caD58d71f67DFff6c78Ee324bBcBC2540f22c4/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,sushiswap_v2,0.003,3e-09,0xfED2C6bc733B0f254c8009D5fCCcb1c36E3381F5,,0x15caD58d71f67DFff6c78Ee324bBcBC2540f22c4,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,9,18,3,SAFEMOON,WFTM,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x829843DD57863662c63c66A4c3996515504d1e0D,,2943215,sushiswap_v2 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x74b23882a30290451A17c44f4F05243b6b58C76d,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x74b23882a30290451A17c44f4F05243b6b58C76d,sushiswap_v2,0.003,3e-09,0x829843DD57863662c63c66A4c3996515504d1e0D,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x74b23882a30290451A17c44f4F05243b6b58C76d,6,18,3,USDC,WETH,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4EDd95576169ff0C4C1D4664612a2b991c60904E,,2943288,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3D5dAd55cCD8bD3dC3A01502867b653515ADeACf,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3D5dAd55cCD8bD3dC3A01502867b653515ADeACf,sushiswap_v2,0.003,3e-09,0x4EDd95576169ff0C4C1D4664612a2b991c60904E,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3D5dAd55cCD8bD3dC3A01502867b653515ADeACf,18,0,3,WFTM,MEME,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x15E754F8C60AA4ac136D151e26719b34e5AE6e33,,2945839,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x63dAb5BfE852ba64EbB1da263f6E83c9719659F9,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x63dAb5BfE852ba64EbB1da263f6E83c9719659F9,sushiswap_v2,0.003,3e-09,0x15E754F8C60AA4ac136D151e26719b34e5AE6e33,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x63dAb5BfE852ba64EbB1da263f6E83c9719659F9,18,9,3,WFTM,FANTOMMOON,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe69369283d92D01DCd038b92Dab7654B7019971D,,2946300,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x38348a2eA573925888FE0aa923b70db0d6a37681,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x38348a2eA573925888FE0aa923b70db0d6a37681,sushiswap_v2,0.003,3e-09,0xe69369283d92D01DCd038b92Dab7654B7019971D,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x38348a2eA573925888FE0aa923b70db0d6a37681,18,0,3,WFTM,BOMB2,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x934aFd6fcE8a65dD76c29d589B85Ad918D1d8e0a,,2956009,sushiswap_v2 0x1606D28DC6B9D04a5a85c0c66144ad8904eB0dC0/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x1606D28DC6B9D04a5a85c0c66144ad8904eB0dC0/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,sushiswap_v2,0.003,3e-09,0x934aFd6fcE8a65dD76c29d589B85Ad918D1d8e0a,,0x1606D28DC6B9D04a5a85c0c66144ad8904eB0dC0,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0,18,3,NUKE,WFTM,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x617E42cca104d071edb7C188de95669AAb16B7F6,,2961461,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd36e56ef81cF8aa076096ef390bD83F009447ba4,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd36e56ef81cF8aa076096ef390bD83F009447ba4,sushiswap_v2,0.003,3e-09,0x617E42cca104d071edb7C188de95669AAb16B7F6,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd36e56ef81cF8aa076096ef390bD83F009447ba4,18,0,3,WFTM,DOGE,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4B921533212cf020f3Fa60B78427F9D293d083E1,,2967572,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3D5c6B1155E788966db361478FF6004Ba4817832,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3D5c6B1155E788966db361478FF6004Ba4817832,sushiswap_v2,0.003,3e-09,0x4B921533212cf020f3Fa60B78427F9D293d083E1,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3D5c6B1155E788966db361478FF6004Ba4817832,18,18,3,WFTM,CUTEZ,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x039ED87278AB734E420834AC5D58db2A0B01c9d3,,2967891,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x412fa1C4c449BD1b714BB2E7574F819f9Eb16190,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x412fa1C4c449BD1b714BB2E7574F819f9Eb16190,sushiswap_v2,0.003,3e-09,0x039ED87278AB734E420834AC5D58db2A0B01c9d3,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x412fa1C4c449BD1b714BB2E7574F819f9Eb16190,18,3,3,WFTM,PND,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xdAdb18429077014DC8E068fE1eA3E7Aee2636491,,2970057,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5abE3776843828386C280f66B30193E7f5430A6a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5abE3776843828386C280f66B30193E7f5430A6a,sushiswap_v2,0.003,3e-09,0xdAdb18429077014DC8E068fE1eA3E7Aee2636491,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5abE3776843828386C280f66B30193E7f5430A6a,18,0,3,WFTM,MOON,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xB895c3Dbe2460dc3194F4eE6A51943e6446d5B1B,,2971426,sushiswap_v2 0x212610B9283b7b40f1CA32c2E459fd3aAc4C218c/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x212610B9283b7b40f1CA32c2E459fd3aAc4C218c/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,sushiswap_v2,0.003,3e-09,0xB895c3Dbe2460dc3194F4eE6A51943e6446d5B1B,,0x212610B9283b7b40f1CA32c2E459fd3aAc4C218c,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0,18,3,MARS,WFTM,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3ccd87FB48C0e9e8B3f80FcD32900C4edeD3bDdf,,2971880,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x2a3F8dC61B753E6eAC01310B581C49e7A0B589Ea,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x2a3F8dC61B753E6eAC01310B581C49e7A0B589Ea,sushiswap_v2,0.003,3e-09,0x3ccd87FB48C0e9e8B3f80FcD32900C4edeD3bDdf,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x2a3F8dC61B753E6eAC01310B581C49e7A0B589Ea,18,0,3,WFTM,BOMBS,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0f5d935fe898DAf8Fe967D93Af603dc3e49940bd,,2979816,sushiswap_v2 0x15bCf6DF98c5Aa144Dcf57e38Ea532D2E5DfdDaf/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x15bCf6DF98c5Aa144Dcf57e38Ea532D2E5DfdDaf/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,sushiswap_v2,0.003,3e-09,0x0f5d935fe898DAf8Fe967D93Af603dc3e49940bd,,0x15bCf6DF98c5Aa144Dcf57e38Ea532D2E5DfdDaf,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0,18,3,fWarpBomb,WFTM,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3d8598F1E97f889F2D335972e1C2f402F9A143f6,,2980193,sushiswap_v2 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x88f2c6705AEeB69B7c77234415B4b7eb6B58EFcB,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x88f2c6705AEeB69B7c77234415B4b7eb6B58EFcB,sushiswap_v2,0.003,3e-09,0x3d8598F1E97f889F2D335972e1C2f402F9A143f6,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x88f2c6705AEeB69B7c77234415B4b7eb6B58EFcB,18,0,3,WFTM,fWarpBombv2,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x98A61D2CCB65e744bc24a73f5587E3993881A5e4,,2989640,sushiswap_v2 0x6001d5e26837224c8F888781dc45D3a0a49E9ca5/0x9d2E98efdEB4C82c7C3edF759AA4a1B76B913615,0x6001d5e26837224c8F888781dc45D3a0a49E9ca5/0x9d2E98efdEB4C82c7C3edF759AA4a1B76B913615,sushiswap_v2,0.003,3e-09,0x98A61D2CCB65e744bc24a73f5587E3993881A5e4,,0x6001d5e26837224c8F888781dc45D3a0a49E9ca5,0x9d2E98efdEB4C82c7C3edF759AA4a1B76B913615,18,18,3,YGMI,RUG,0,0,0,,,,,sushiswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
